,当前时间,合约名称,最新价,操作
16852,2022-04-07 22:10:49,m2205,3948.0,TODO
16853,2022-04-07 22:10:55,m2205,3948.0,TODO
16854,2022-04-07 22:10:59,m2205,3949.0,TODO
16855,2022-04-07 22:11:05,m2205,3948.0,TODO
16856,2022-04-07 22:11:09,m2205,3948.0,TODO
16857,2022-04-07 22:11:14,m2205,3948.0,TODO
16858,2022-04-07 22:11:19,m2205,3948.0,TODO
16859,2022-04-07 22:11:24,m2205,3949.0,TODO
16860,2022-04-07 22:11:29,m2205,3949.0,TODO
16861,2022-04-07 22:11:34,m2205,3950.0,TODO
16862,2022-04-07 22:11:39,m2205,3950.0,TODO
16863,2022-04-07 22:11:44,m2205,3950.0,TODO
16864,2022-04-07 22:11:49,m2205,3950.0,TODO
16865,2022-04-07 22:11:54,m2205,3953.0,TODO
16866,2022-04-07 22:11:59,m2205,3952.0,TODO
16867,2022-04-07 22:12:04,m2205,3953.0,TODO
16868,2022-04-07 22:12:09,m2205,3953.0,TODO
16869,2022-04-07 22:12:14,m2205,3954.0,TODO
16870,2022-04-07 22:12:19,m2205,3954.0,TODO
16871,2022-04-07 22:12:24,m2205,3953.0,TODO
16872,2022-04-07 22:12:29,m2205,3953.0,TODO
16873,2022-04-07 22:12:34,m2205,3952.0,TODO
16874,2022-04-07 22:12:39,m2205,3951.0,TODO
16875,2022-04-07 22:12:44,m2205,3950.0,TODO
16876,2022-04-07 22:12:48,m2205,3950.0,TODO
16877,2022-04-07 22:12:54,m2205,3951.0,TODO
16878,2022-04-07 22:12:59,m2205,3951.0,TODO
16879,2022-04-07 22:13:04,m2205,3951.0,TODO
16880,2022-04-07 22:13:09,m2205,3950.0,TODO
16881,2022-04-07 22:13:14,m2205,3950.0,TODO
16882,2022-04-07 22:13:19,m2205,3951.0,TODO
16883,2022-04-07 22:13:24,m2205,3951.0,TODO
16884,2022-04-07 22:13:29,m2205,3950.0,TODO
16885,2022-04-07 22:13:34,m2205,3951.0,TODO
16886,2022-04-07 22:13:39,m2205,3951.0,TODO
16887,2022-04-07 22:13:44,m2205,3950.0,sell
16888,2022-04-07 22:13:49,m2205,3950.0,TODO
16889,2022-04-07 22:13:54,m2205,3950.0,TODO
16890,2022-04-07 22:13:59,m2205,3951.0,TODO
16891,2022-04-07 22:14:04,m2205,3951.0,TODO
16892,2022-04-07 22:14:09,m2205,3951.0,TODO
16893,2022-04-07 22:14:14,m2205,3951.0,TODO
16894,2022-04-07 22:14:19,m2205,3952.0,TODO
16895,2022-04-07 22:14:24,m2205,3951.0,TODO
16896,2022-04-07 22:14:29,m2205,3951.0,TODO
16897,2022-04-07 22:14:33,m2205,3952.0,TODO
16898,2022-04-07 22:14:39,m2205,3952.0,TODO
16899,2022-04-07 22:14:44,m2205,3952.0,TODO
16900,2022-04-07 22:14:49,m2205,3950.0,TODO
16901,2022-04-07 22:14:54,m2205,3949.0,TODO
16902,2022-04-07 22:14:59,m2205,3950.0,TODO
16903,2022-04-07 22:15:04,m2205,3949.0,TODO
16904,2022-04-07 22:15:09,m2205,3947.0,TODO
16905,2022-04-07 22:15:13,m2205,3947.0,TODO
16906,2022-04-07 22:15:18,m2205,3948.0,TODO
16907,2022-04-07 22:15:24,m2205,3948.0,TODO
16908,2022-04-07 22:15:28,m2205,3948.0,TODO
16909,2022-04-07 22:15:34,m2205,3947.0,TODO
16910,2022-04-07 22:15:38,m2205,3948.0,TODO
16911,2022-04-07 22:15:44,m2205,3949.0,TODO
16912,2022-04-07 22:15:49,m2205,3948.0,TODO
16913,2022-04-07 22:15:54,m2205,3947.0,TODO
16914,2022-04-07 22:15:59,m2205,3947.0,TODO
16915,2022-04-07 22:16:03,m2205,3948.0,TODO
16916,2022-04-07 22:16:09,m2205,3948.0,TODO
16917,2022-04-07 22:16:13,m2205,3948.0,TODO
16918,2022-04-07 22:16:19,m2205,3948.0,TODO
16919,2022-04-07 22:16:23,m2205,3947.0,TODO
16920,2022-04-07 22:16:28,m2205,3947.0,TODO
16921,2022-04-07 22:16:34,m2205,3948.0,buy
16922,2022-04-07 22:16:39,m2205,3948.0,TODO
16923,2022-04-07 22:16:44,m2205,3947.0,TODO
16924,2022-04-07 22:16:48,m2205,3947.0,TODO
16925,2022-04-07 22:16:53,m2205,3947.0,TODO
16926,2022-04-07 22:16:57,m2205,3948.0,buy
16927,2022-04-07 22:17:03,m2205,3948.0,TODO
16928,2022-04-07 22:17:09,m2205,3947.0,TODO
16929,2022-04-07 22:17:13,m2205,3948.0,TODO
16930,2022-04-07 22:17:18,m2205,3948.0,TODO
16931,2022-04-07 22:17:23,m2205,3948.0,TODO
16932,2022-04-07 22:17:28,m2205,3948.0,TODO
16933,2022-04-07 22:17:33,m2205,3947.0,TODO
16934,2022-04-07 22:17:38,m2205,3947.0,TODO
16935,2022-04-08 10:49:02,m2205,3959.0,TODO
16936,2022-04-08 10:49:07,m2205,3960.0,TODO
16937,2022-04-08 10:49:12,m2205,3959.0,TODO
16938,2022-04-08 10:49:17,m2205,3960.0,TODO
16939,2022-04-08 10:49:21,m2205,3959.0,TODO
16940,2022-04-08 10:49:28,m2205,3960.0,TODO
16941,2022-04-08 10:49:33,m2205,3959.0,TODO
16942,2022-04-08 10:49:38,m2205,3960.0,TODO
16943,2022-04-08 10:49:43,m2205,3959.0,TODO
16944,2022-04-08 10:49:48,m2205,3961.0,TODO
16945,2022-04-08 10:49:53,m2205,3962.0,TODO
16946,2022-04-08 10:49:58,m2205,3962.0,TODO
16947,2022-04-08 10:50:00,m2205,3962.0,TODO
16948,2022-04-08 10:50:14,m2205,3965.0,TODO
16949,2022-04-08 10:50:18,m2205,3965.0,TODO
16950,2022-04-08 10:50:24,m2205,3964.0,TODO
16951,2022-04-08 10:50:29,m2205,3964.0,TODO
16952,2022-04-08 10:50:33,m2205,3963.0,TODO
16953,2022-04-08 10:50:38,m2205,3964.0,TODO
16954,2022-04-08 10:50:43,m2205,3965.0,TODO
16955,2022-04-08 10:50:48,m2205,3967.0,TODO
16956,2022-04-08 10:50:53,m2205,3966.0,TODO
16957,2022-04-08 10:50:58,m2205,3965.0,TODO
16958,2022-04-08 10:51:03,m2205,3963.0,TODO
16959,2022-04-08 10:51:08,m2205,3963.0,TODO
16960,2022-04-08 10:51:11,m2205,3964.0,TODO
16961,2022-04-08 10:51:18,m2205,3963.0,TODO
16962,2022-04-08 10:51:23,m2205,3964.0,TODO
16963,2022-04-08 10:51:28,m2205,3964.0,TODO
16964,2022-04-08 10:51:32,m2205,3965.0,TODO
16965,2022-04-08 10:51:36,m2205,3964.0,TODO
16966,2022-04-08 10:51:43,m2205,3964.0,TODO
16967,2022-04-08 10:51:48,m2205,3964.0,TODO
16968,2022-04-08 10:51:52,m2205,3964.0,TODO
16969,2022-04-08 10:51:57,m2205,3964.0,TODO
16970,2022-04-08 10:52:02,m2205,3963.0,TODO
16971,2022-04-08 10:52:07,m2205,3963.0,TODO
16972,2022-04-08 10:52:12,m2205,3963.0,TODO
16973,2022-04-08 10:52:17,m2205,3964.0,TODO
16974,2022-04-08 10:52:22,m2205,3964.0,TODO
16975,2022-04-08 10:52:27,m2205,3964.0,TODO
16976,2022-04-08 10:52:31,m2205,3963.0,TODO
16977,2022-04-08 10:52:36,m2205,3963.0,TODO
16978,2022-04-08 10:52:41,m2205,3963.0,TODO
16979,2022-04-08 10:52:47,m2205,3963.0,TODO
16980,2022-04-08 10:52:52,m2205,3963.0,TODO
16981,2022-04-08 10:52:56,m2205,3963.0,TODO
16982,2022-04-08 10:53:02,m2205,3963.0,TODO
16983,2022-04-08 10:53:07,m2205,3962.0,TODO
16984,2022-04-08 10:53:12,m2205,3962.0,TODO
16985,2022-04-08 10:53:17,m2205,3961.0,TODO
16986,2022-04-08 10:53:22,m2205,3961.0,TODO
16987,2022-04-08 10:53:27,m2205,3960.0,TODO
16988,2022-04-08 10:53:31,m2205,3960.0,TODO
16989,2022-04-08 10:53:37,m2205,3960.0,TODO
16990,2022-04-08 10:53:42,m2205,3960.0,TODO
16991,2022-04-08 10:53:47,m2205,3960.0,TODO
16992,2022-04-08 10:53:51,m2205,3960.0,TODO
16993,2022-04-08 10:53:56,m2205,3960.0,TODO
16994,2022-04-08 10:54:01,m2205,3960.0,TODO
16995,2022-04-08 10:54:06,m2205,3960.0,TODO
16996,2022-04-08 10:54:11,m2205,3961.0,TODO
16997,2022-04-08 10:54:16,m2205,3961.0,TODO
16998,2022-04-08 10:54:21,m2205,3961.0,TODO
16999,2022-04-08 10:54:25,m2205,3960.0,TODO
17000,2022-04-08 10:54:30,m2205,3961.0,TODO
17001,2022-04-08 10:54:35,m2205,3961.0,TODO
17002,2022-04-08 10:54:39,m2205,3961.0,TODO
17003,2022-04-08 10:54:45,m2205,3961.0,TODO
17004,2022-04-08 10:54:49,m2205,3960.0,TODO
17005,2022-04-08 10:54:55,m2205,3961.0,TODO
17006,2022-04-08 10:55:00,m2205,3961.0,TODO
17007,2022-04-08 10:55:05,m2205,3960.0,TODO
17008,2022-04-08 10:55:10,m2205,3960.0,TODO
17009,2022-04-08 10:55:15,m2205,3961.0,TODO
17010,2022-04-08 10:55:20,m2205,3960.0,TODO
17011,2022-04-08 10:55:25,m2205,3960.0,TODO
17012,2022-04-08 10:55:30,m2205,3960.0,TODO
17013,2022-04-08 10:55:35,m2205,3960.0,TODO
17014,2022-04-08 10:55:39,m2205,3959.0,TODO
17015,2022-04-08 10:55:44,m2205,3959.0,TODO
17016,2022-04-08 10:55:49,m2205,3959.0,TODO
17017,2022-04-08 10:55:54,m2205,3960.0,TODO
17018,2022-04-08 10:55:59,m2205,3959.0,TODO
17019,2022-04-08 10:56:04,m2205,3959.0,TODO
17020,2022-04-08 10:56:09,m2205,3960.0,TODO
17021,2022-04-08 10:56:13,m2205,3960.0,TODO
17022,2022-04-08 10:56:18,m2205,3960.0,TODO
17023,2022-04-08 10:56:23,m2205,3961.0,TODO
17024,2022-04-08 10:56:29,m2205,3961.0,TODO
17025,2022-04-08 10:56:34,m2205,3960.0,TODO
17026,2022-04-08 10:56:39,m2205,3962.0,TODO
17027,2022-04-08 10:56:44,m2205,3963.0,TODO
17028,2022-04-08 10:56:49,m2205,3962.0,TODO
17029,2022-04-08 10:56:54,m2205,3963.0,TODO
17030,2022-04-08 10:56:59,m2205,3963.0,TODO
17031,2022-04-08 10:57:03,m2205,3964.0,TODO
17032,2022-04-08 10:57:09,m2205,3965.0,TODO
17033,2022-04-08 10:57:14,m2205,3965.0,TODO
17034,2022-04-08 10:57:19,m2205,3964.0,TODO
17035,2022-04-08 10:57:24,m2205,3965.0,TODO
17036,2022-04-08 10:57:28,m2205,3964.0,TODO
17037,2022-04-08 10:57:34,m2205,3965.0,TODO
17038,2022-04-08 10:57:38,m2205,3965.0,TODO
17039,2022-04-08 10:57:43,m2205,3964.0,TODO
17040,2022-04-08 10:57:48,m2205,3964.0,TODO
17041,2022-04-08 10:57:53,m2205,3964.0,TODO
17042,2022-04-08 10:57:57,m2205,3964.0,TODO
17043,2022-04-08 10:58:05,m2205,3965.0,TODO
17044,2022-04-08 10:58:10,m2205,3964.0,TODO
17045,2022-04-08 10:58:15,m2205,3964.0,TODO
17046,2022-04-08 10:58:19,m2205,3962.0,TODO
17047,2022-04-08 10:58:24,m2205,3964.0,TODO
17048,2022-04-08 10:58:27,m2205,3964.0,TODO
17049,2022-04-08 10:58:34,m2205,3964.0,TODO
17050,2022-04-08 10:58:38,m2205,3964.0,TODO
17051,2022-04-08 10:58:44,m2205,3965.0,TODO
17052,2022-04-08 10:58:49,m2205,3964.0,TODO
17053,2022-04-08 10:58:53,m2205,3963.0,TODO
17054,2022-04-08 10:58:58,m2205,3963.0,TODO
17055,2022-04-08 10:59:03,m2205,3963.0,TODO
17056,2022-04-08 10:59:08,m2205,3963.0,TODO
17057,2022-04-08 10:59:12,m2205,3963.0,TODO
17058,2022-04-08 10:59:18,m2205,3962.0,TODO
17059,2022-04-08 10:59:22,m2205,3962.0,TODO
17060,2022-04-08 10:59:27,m2205,3962.0,TODO
17061,2022-04-08 10:59:32,m2205,3962.0,TODO
17062,2022-04-08 10:59:37,m2205,3961.0,TODO
17063,2022-04-08 10:59:42,m2205,3961.0,TODO
17064,2022-04-08 10:59:47,m2205,3962.0,TODO
17065,2022-04-08 10:59:52,m2205,3962.0,TODO
17066,2022-04-08 10:59:57,m2205,3963.0,TODO
17067,2022-04-08 11:00:02,m2205,3961.0,TODO
17068,2022-04-08 11:00:07,m2205,3962.0,TODO
17069,2022-04-08 11:00:12,m2205,3962.0,TODO
17070,2022-04-08 11:00:17,m2205,3962.0,TODO
17071,2022-04-08 11:00:22,m2205,3961.0,TODO
17072,2022-04-08 11:00:27,m2205,3961.0,TODO
17073,2022-04-08 11:00:32,m2205,3961.0,TODO
17074,2022-04-08 11:00:36,m2205,3962.0,TODO
17075,2022-04-08 11:00:41,m2205,3962.0,TODO
17076,2022-04-08 11:00:46,m2205,3962.0,TODO
17077,2022-04-08 11:00:51,m2205,3962.0,TODO
17078,2022-04-08 11:00:56,m2205,3962.0,TODO
17079,2022-04-08 11:01:01,m2205,3960.0,TODO
17080,2022-04-08 11:01:06,m2205,3961.0,TODO
17081,2022-04-08 11:01:11,m2205,3963.0,TODO
17082,2022-04-08 11:01:16,m2205,3964.0,TODO
17083,2022-04-08 11:01:21,m2205,3963.0,TODO
17084,2022-04-08 11:01:24,m2205,3964.0,TODO
17085,2022-04-08 11:01:31,m2205,3963.0,TODO
17086,2022-04-08 11:01:37,m2205,3964.0,TODO
17087,2022-04-08 11:01:40,m2205,3964.0,TODO
17088,2022-04-08 11:01:46,m2205,3965.0,TODO
17089,2022-04-08 11:01:51,m2205,3964.0,TODO
17090,2022-04-08 11:01:55,m2205,3965.0,TODO
17091,2022-04-08 11:01:59,m2205,3965.0,TODO
17092,2022-04-08 11:02:05,m2205,3964.0,TODO
17093,2022-04-08 11:02:12,m2205,3965.0,TODO
17094,2022-04-08 11:02:15,m2205,3965.0,TODO
17095,2022-04-08 11:02:21,m2205,3965.0,TODO
17096,2022-04-08 11:02:26,m2205,3963.0,TODO
17097,2022-04-08 11:02:32,m2205,3964.0,TODO
17098,2022-04-08 11:02:45,m2205,3963.0,TODO
17099,2022-04-08 11:02:50,m2205,3962.0,TODO
17100,2022-04-08 11:02:52,m2205,3962.0,TODO
17101,2022-04-08 11:03:00,m2205,3962.0,TODO
17102,2022-04-08 11:03:05,m2205,3961.0,TODO
17103,2022-04-08 11:03:10,m2205,3961.0,TODO
17104,2022-04-08 11:03:14,m2205,3960.0,TODO
17105,2022-04-08 11:03:20,m2205,3958.0,TODO
17106,2022-04-08 11:03:25,m2205,3958.0,TODO
17107,2022-04-08 11:03:30,m2205,3957.0,TODO
17108,2022-04-08 11:03:35,m2205,3956.0,TODO
17109,2022-04-08 11:03:40,m2205,3956.0,TODO
17110,2022-04-08 11:03:45,m2205,3957.0,TODO
17111,2022-04-08 11:03:50,m2205,3956.0,TODO
17112,2022-04-08 11:03:54,m2205,3957.0,TODO
17113,2022-04-08 11:04:00,m2205,3957.0,TODO
17114,2022-04-08 11:04:04,m2205,3957.0,TODO
17115,2022-04-08 11:04:09,m2205,3956.0,TODO
17116,2022-04-08 11:04:14,m2205,3954.0,TODO
17117,2022-04-08 11:04:19,m2205,3954.0,TODO
17118,2022-04-08 11:04:24,m2205,3953.0,TODO
17119,2022-04-08 11:04:29,m2205,3954.0,TODO
17120,2022-04-08 11:04:34,m2205,3954.0,TODO
17121,2022-04-08 11:04:39,m2205,3955.0,TODO
17122,2022-04-08 11:04:44,m2205,3953.0,TODO
17123,2022-04-08 11:04:49,m2205,3954.0,TODO
17124,2022-04-08 11:04:53,m2205,3953.0,TODO
17125,2022-04-08 11:04:59,m2205,3954.0,TODO
17126,2022-04-08 11:05:03,m2205,3954.0,TODO
17127,2022-04-08 11:05:08,m2205,3953.0,TODO
17128,2022-04-08 11:05:13,m2205,3954.0,TODO
17129,2022-04-08 11:05:18,m2205,3955.0,TODO
17130,2022-04-08 11:05:23,m2205,3956.0,TODO
17131,2022-04-08 11:05:28,m2205,3956.0,TODO
17132,2022-04-08 11:05:33,m2205,3956.0,TODO
17133,2022-04-08 11:05:37,m2205,3955.0,TODO
17134,2022-04-08 11:05:42,m2205,3956.0,TODO
17135,2022-04-08 11:05:47,m2205,3955.0,TODO
17136,2022-04-08 11:05:52,m2205,3955.0,TODO
17137,2022-04-08 11:05:57,m2205,3953.0,TODO
17138,2022-04-08 11:06:02,m2205,3953.0,TODO
17139,2022-04-08 11:06:07,m2205,3953.0,TODO
17140,2022-04-08 11:06:12,m2205,3953.0,TODO
17141,2022-04-08 11:06:17,m2205,3954.0,TODO
17142,2022-04-08 11:06:22,m2205,3954.0,TODO
17143,2022-04-08 11:06:27,m2205,3954.0,TODO
17144,2022-04-08 11:06:32,m2205,3955.0,TODO
17145,2022-04-08 11:06:36,m2205,3955.0,TODO
17146,2022-04-08 11:06:41,m2205,3956.0,TODO
17147,2022-04-08 11:06:47,m2205,3957.0,TODO
17148,2022-04-08 11:06:51,m2205,3956.0,TODO
17149,2022-04-08 11:06:55,m2205,3957.0,TODO
17150,2022-04-08 11:07:01,m2205,3957.0,TODO
17151,2022-04-08 11:07:06,m2205,3956.0,TODO
17152,2022-04-08 11:07:10,m2205,3956.0,TODO
17153,2022-04-08 11:07:16,m2205,3955.0,TODO
17154,2022-04-08 11:07:19,m2205,3955.0,TODO
17155,2022-04-08 11:07:25,m2205,3956.0,TODO
17156,2022-04-08 11:07:30,m2205,3956.0,TODO
17157,2022-04-08 11:07:36,m2205,3956.0,TODO
17158,2022-04-08 11:07:39,m2205,3957.0,TODO
17159,2022-04-08 11:07:45,m2205,3957.0,TODO
17160,2022-04-08 11:07:50,m2205,3957.0,TODO
17161,2022-04-08 11:07:55,m2205,3957.0,TODO
17162,2022-04-08 11:08:00,m2205,3956.0,TODO
17163,2022-04-08 11:08:05,m2205,3958.0,TODO
17164,2022-04-08 11:08:10,m2205,3957.0,TODO
17165,2022-04-08 11:08:15,m2205,3958.0,TODO
17166,2022-04-08 11:08:20,m2205,3958.0,TODO
17167,2022-04-08 11:08:25,m2205,3957.0,TODO
17168,2022-04-08 11:08:29,m2205,3956.0,TODO
17169,2022-04-08 11:08:34,m2205,3957.0,TODO
17170,2022-04-08 11:08:39,m2205,3955.0,TODO
17171,2022-04-08 11:08:43,m2205,3956.0,TODO
17172,2022-04-08 11:08:48,m2205,3955.0,TODO
17173,2022-04-08 11:08:54,m2205,3955.0,TODO
17174,2022-04-08 11:08:59,m2205,3954.0,TODO
17175,2022-04-08 11:09:04,m2205,3954.0,TODO
17176,2022-04-08 11:09:08,m2205,3953.0,TODO
17177,2022-04-08 11:09:13,m2205,3955.0,TODO
17178,2022-04-08 11:09:20,m2205,3954.0,TODO
17179,2022-04-08 11:09:26,m2205,3954.0,TODO
17180,2022-04-08 11:09:31,m2205,3954.0,TODO
17181,2022-04-08 11:09:35,m2205,3954.0,TODO
17182,2022-04-08 11:09:40,m2205,3954.0,TODO
17183,2022-04-08 11:09:45,m2205,3954.0,TODO
17184,2022-04-08 11:09:50,m2205,3953.0,TODO
17185,2022-04-08 11:09:55,m2205,3953.0,TODO
17186,2022-04-08 11:10:00,m2205,3954.0,TODO
17187,2022-04-08 11:10:05,m2205,3954.0,TODO
17188,2022-04-08 11:10:10,m2205,3955.0,TODO
17189,2022-04-08 11:10:15,m2205,3957.0,TODO
17190,2022-04-08 11:10:20,m2205,3957.0,TODO
17191,2022-04-08 11:10:25,m2205,3957.0,TODO
17192,2022-04-08 11:10:30,m2205,3957.0,TODO
17193,2022-04-08 11:10:35,m2205,3956.0,TODO
17194,2022-04-08 11:10:40,m2205,3956.0,TODO
17195,2022-04-08 11:10:44,m2205,3955.0,TODO
17196,2022-04-08 11:10:49,m2205,3956.0,TODO
17197,2022-04-08 11:10:53,m2205,3955.0,TODO
17198,2022-04-08 11:10:59,m2205,3955.0,TODO
17199,2022-04-08 11:11:04,m2205,3955.0,TODO
17200,2022-04-08 11:11:08,m2205,3955.0,TODO
17201,2022-04-08 11:11:15,m2205,3955.0,TODO
17202,2022-04-08 11:11:19,m2205,3955.0,TODO
17203,2022-04-08 11:11:24,m2205,3956.0,TODO
17204,2022-04-08 11:11:28,m2205,3956.0,TODO
17205,2022-04-08 11:11:35,m2205,3956.0,TODO
17206,2022-04-08 11:11:39,m2205,3956.0,TODO
17207,2022-04-08 11:11:44,m2205,3956.0,TODO
17208,2022-04-08 11:11:51,m2205,3955.0,TODO
17209,2022-04-08 11:11:56,m2205,3956.0,TODO
17210,2022-04-08 11:12:00,m2205,3956.0,TODO
17211,2022-04-08 11:12:05,m2205,3955.0,TODO
17212,2022-04-08 11:12:10,m2205,3956.0,TODO
17213,2022-04-08 11:12:15,m2205,3955.0,TODO
17214,2022-04-08 11:12:20,m2205,3954.0,TODO
17215,2022-04-08 11:12:25,m2205,3954.0,TODO
17216,2022-04-08 11:12:30,m2205,3954.0,TODO
17217,2022-04-08 11:12:34,m2205,3954.0,TODO
17218,2022-04-08 11:12:40,m2205,3953.0,TODO
17219,2022-04-08 11:12:45,m2205,3953.0,TODO
17220,2022-04-08 11:12:49,m2205,3953.0,TODO
17221,2022-04-08 11:12:55,m2205,3953.0,TODO
17222,2022-04-08 11:13:00,m2205,3953.0,TODO
17223,2022-04-08 11:13:05,m2205,3954.0,TODO
17224,2022-04-08 11:13:10,m2205,3953.0,TODO
17225,2022-04-08 11:13:15,m2205,3952.0,TODO
17226,2022-04-08 11:13:20,m2205,3953.0,TODO
17227,2022-04-08 11:13:24,m2205,3953.0,TODO
17228,2022-04-08 11:13:28,m2205,3952.0,TODO
17229,2022-04-08 11:13:34,m2205,3954.0,TODO
17230,2022-04-08 11:13:38,m2205,3954.0,TODO
17231,2022-04-08 11:13:44,m2205,3955.0,TODO
17232,2022-04-08 11:13:49,m2205,3954.0,TODO
17233,2022-04-08 11:13:54,m2205,3955.0,TODO
17234,2022-04-08 11:13:59,m2205,3955.0,TODO
17235,2022-04-08 11:14:03,m2205,3954.0,TODO
17236,2022-04-08 11:14:09,m2205,3954.0,TODO
17237,2022-04-08 11:14:14,m2205,3955.0,TODO
17238,2022-04-08 11:14:19,m2205,3955.0,TODO
17239,2022-04-08 11:14:24,m2205,3955.0,TODO
17240,2022-04-08 11:14:29,m2205,3955.0,TODO
17241,2022-04-08 11:14:34,m2205,3954.0,TODO
17242,2022-04-08 11:14:38,m2205,3955.0,TODO
17243,2022-04-08 11:14:44,m2205,3954.0,sell
17244,2022-04-08 11:14:48,m2205,3954.0,TODO
17245,2022-04-08 11:14:54,m2205,3955.0,TODO
17246,2022-04-08 11:14:59,m2205,3954.0,TODO
17247,2022-04-08 11:15:03,m2205,3954.0,TODO
17248,2022-04-08 11:15:08,m2205,3953.0,TODO
17249,2022-04-08 11:15:13,m2205,3955.0,TODO
17250,2022-04-08 11:15:18,m2205,3955.0,TODO
17251,2022-04-08 11:15:23,m2205,3956.0,TODO
17252,2022-04-08 11:15:28,m2205,3956.0,TODO
17253,2022-04-08 11:15:33,m2205,3956.0,TODO
17254,2022-04-08 11:15:38,m2205,3956.0,TODO
17255,2022-04-08 11:15:43,m2205,3955.0,TODO
17256,2022-04-08 11:15:48,m2205,3957.0,TODO
17257,2022-04-08 11:15:53,m2205,3956.0,TODO
17258,2022-04-08 11:15:58,m2205,3957.0,TODO
17259,2022-04-08 11:16:03,m2205,3957.0,TODO
17260,2022-04-08 11:16:08,m2205,3956.0,TODO
17261,2022-04-08 11:16:12,m2205,3957.0,TODO
17262,2022-04-08 11:16:18,m2205,3956.0,TODO
17263,2022-04-08 11:16:19,m2205,3956.0,TODO
17264,2022-04-08 11:16:28,m2205,3957.0,TODO
17265,2022-04-08 11:16:32,m2205,3957.0,TODO
17266,2022-04-08 11:16:38,m2205,3959.0,TODO
17267,2022-04-08 11:16:42,m2205,3959.0,TODO
17268,2022-04-08 11:16:47,m2205,3959.0,TODO
17269,2022-04-08 11:16:52,m2205,3959.0,TODO
17270,2022-04-08 11:16:58,m2205,3957.0,TODO
17271,2022-04-08 11:17:03,m2205,3958.0,buy
17272,2022-04-08 11:17:07,m2205,3958.0,TODO
17273,2022-04-08 11:17:12,m2205,3958.0,TODO
17274,2022-04-08 11:17:17,m2205,3956.0,TODO
17275,2022-04-08 11:17:22,m2205,3956.0,TODO
17276,2022-04-08 11:17:27,m2205,3956.0,TODO
17277,2022-04-08 11:17:32,m2205,3956.0,TODO
17278,2022-04-08 11:17:37,m2205,3957.0,TODO
17279,2022-04-08 11:17:41,m2205,3957.0,TODO
17280,2022-04-08 11:17:47,m2205,3957.0,TODO
17281,2022-04-08 11:17:52,m2205,3956.0,TODO
17282,2022-04-08 11:17:57,m2205,3957.0,TODO
17283,2022-04-08 11:18:01,m2205,3957.0,buy
17284,2022-04-08 11:18:06,m2205,3956.0,TODO
17285,2022-04-08 11:18:12,m2205,3957.0,TODO
17286,2022-04-08 11:18:17,m2205,3956.0,TODO
17287,2022-04-08 11:18:21,m2205,3957.0,TODO
17288,2022-04-08 11:18:26,m2205,3957.0,TODO
17289,2022-04-08 11:18:31,m2205,3957.0,TODO
17290,2022-04-08 11:18:34,m2205,3958.0,TODO
17291,2022-04-08 11:18:40,m2205,3958.0,TODO
17292,2022-04-08 11:18:46,m2205,3958.0,TODO
17293,2022-04-08 11:18:49,m2205,3958.0,TODO
17294,2022-04-08 11:18:56,m2205,3956.0,TODO
17295,2022-04-08 11:19:01,m2205,3957.0,TODO
17296,2022-04-08 11:19:07,m2205,3956.0,TODO
17297,2022-04-08 11:19:11,m2205,3956.0,TODO
17298,2022-04-08 11:19:17,m2205,3957.0,TODO
17299,2022-04-08 11:19:19,m2205,3956.0,TODO
17300,2022-04-08 11:19:27,m2205,3956.0,TODO
17301,2022-04-08 11:19:31,m2205,3957.0,buy
17302,2022-04-08 11:19:35,m2205,3956.0,TODO
17303,2022-04-08 11:19:41,m2205,3957.0,TODO
17304,2022-04-08 11:19:47,m2205,3958.0,TODO
17305,2022-04-08 11:19:51,m2205,3957.0,TODO
17306,2022-04-08 11:19:57,m2205,3958.0,TODO
17307,2022-04-08 11:20:02,m2205,3958.0,TODO
17308,2022-04-08 11:20:07,m2205,3957.0,TODO
17309,2022-04-08 11:20:12,m2205,3958.0,TODO
17310,2022-04-08 11:20:17,m2205,3957.0,TODO
17311,2022-04-08 11:20:22,m2205,3958.0,TODO
17312,2022-04-08 11:20:27,m2205,3959.0,TODO
17313,2022-04-08 11:20:32,m2205,3959.0,TODO
17314,2022-04-08 11:20:36,m2205,3958.0,TODO
17315,2022-04-08 11:20:41,m2205,3959.0,TODO
17316,2022-04-08 11:20:47,m2205,3959.0,TODO
17317,2022-04-08 11:20:52,m2205,3961.0,TODO
17318,2022-04-08 11:20:56,m2205,3962.0,TODO
17319,2022-04-08 11:21:01,m2205,3961.0,TODO
17320,2022-04-08 11:21:06,m2205,3960.0,TODO
17321,2022-04-08 11:21:12,m2205,3960.0,TODO
17322,2022-04-08 11:21:16,m2205,3961.0,TODO
17323,2022-04-08 11:21:22,m2205,3960.0,TODO
17324,2022-04-08 11:21:26,m2205,3961.0,TODO
17325,2022-04-08 11:21:31,m2205,3961.0,TODO
17326,2022-04-08 11:21:36,m2205,3961.0,TODO
17327,2022-04-08 11:21:41,m2205,3962.0,TODO
17328,2022-04-08 11:21:46,m2205,3962.0,TODO
17329,2022-04-08 11:21:51,m2205,3961.0,TODO
17330,2022-04-08 11:21:54,m2205,3961.0,TODO
17331,2022-04-08 11:22:00,m2205,3960.0,TODO
17332,2022-04-08 11:22:05,m2205,3961.0,buy
17333,2022-04-08 11:22:10,m2205,3960.0,TODO
